Cliente_Cod,Cliente_Status,Cliente_Idade,Cliente_Genero,Dependent_count,Cliente_Nivel_Educacao,Estado_Civil,Categoria_Cartao
713016633,Existing Customer,47,M,3,High School,Single,Blue
814471983,Existing Customer,42,M,3,High School,Divorced,Blue
779612808,Existing Customer,61,M,1,Graduate,Married,Blue
716692683,Existing Customer,31,M,1,College,Single,Blue
790145733,Attrited Customer,40,M,3,College,Single,Silver
716038533,Existing Customer,42,F,3,Graduate,Unknown,Blue
714421233,Existing Customer,54,F,0,Graduate,Married,Blue
709783908,Existing Customer,52,F,3,Unknown,Married,Blue
812788233,Existing Customer,31,F,0,Graduate,Married,Blue
772452783,Existing Customer,43,M,3,Unknown,Married,Blue
714002658,Existing Customer,49,M,2,Unknown,Married,Blue
713464983,Existing Customer,45,F,2,Graduate,Unknown,Blue
713910108,Existing Customer,38,M,1,Graduate,Married,Blue
808169358,Existing Customer,57,M,2,Uneducated,Single,Blue
714013083,Existing Customer,63,F,2,Graduate,Married,Blue
715381533,Existing Customer,42,F,4,Post-Graduate,Single,Blue
717678408,Existing Customer,61,F,1,Doctorate,Married,Blue
719143308,Existing Customer,37,M,2,Unknown,Single,Blue
711509658,Attrited Customer,61,M,2,Graduate,Married,Blue
757481283,Existing Customer,35,M,3,College,Married,Blue
808681158,Existing Customer,57,M,0,Graduate,Married,Blue
718867683,Existing Customer,64,M,1,Unknown,Married,Blue
714618333,Existing Customer,39,F,2,Doctorate,Married,Blue
794562783,Existing Customer,28,F,0,Unknown,Single,Blue
708208758,Existing Customer,53,M,1,Graduate,Single,Blue
794504658,Existing Customer,39,M,1,Unknown,Married,Blue
714772758,Existing Customer,35,F,3,Graduate,Married,Blue
713830233,Existing Customer,47,F,5,High School,Married,Blue
713577483,Existing Customer,47,M,4,Unknown,Married,Blue
814513008,Existing Customer,38,M,2,Graduate,Married,Blue
712765158,Existing Customer,26,F,1,High School,Single,Blue
714411108,Existing Customer,37,F,3,Graduate,Single,Blue
720231108,Existing Customer,57,M,2,Graduate,Single,Blue
709035708,Existing Customer,38,F,0,Unknown,Married,Blue
720662508,Existing Customer,39,M,1,Graduate,Married,Blue
708623283,Existing Customer,35,M,2,Uneducated,Single,Blue
813247083,Existing Customer,38,M,2,Graduate,Married,Blue
780078333,Existing Customer,56,M,2,Unknown,Married,Blue
811915383,Existing Customer,36,M,3,Uneducated,Married,Blue
719818983,Attrited Customer,39,M,1,College,Divorced,Blue
716349183,Existing Customer,58,F,1,Uneducated,Married,Blue
710067183,Existing Customer,28,M,1,High School,Single,Blue
771234558,Existing Customer,65,F,0,Graduate,Single,Blue
820288233,Existing Customer,26,F,0,Uneducated,Single,Blue
717511533,Existing Customer,28,M,0,Graduate,Single,Blue
711642108,Existing Customer,30,F,1,Uneducated,Married,Blue
712495233,Existing Customer,31,F,0,Uneducated,Married,Blue
718484283,Existing Customer,57,M,3,Post-Graduate,Married,Blue
717413658,Existing Customer,43,M,4,High School,Married,Blue
804668658,Attrited Customer,26,F,0,Uneducated,Single,Blue
715934283,Existing Customer,39,F,2,High School,Single,Blue
717499083,Existing Customer,35,M,0,Unknown,Single,Blue
715279683,Existing Customer,52,F,2,Uneducated,Married,Blue
718971333,Existing Customer,33,M,1,Graduate,Single,Blue
709219533,Existing Customer,53,M,3,High School,Married,Blue
709150608,Existing Customer,30,F,0,Unknown,Married,Blue
788259558,Existing Customer,59,M,0,Unknown,Married,Blue
802464033,Existing Customer,65,F,0,Graduate,Married,Blue
712757808,Existing Customer,33,F,2,Uneducated,Married,Blue
714457083,Existing Customer,52,F,2,High School,Married,Blue
713413758,Existing Customer,26,F,1,College,Single,Blue
708741633,Existing Customer,52,M,4,High School,Married,Blue
714043833,Existing Customer,37,F,3,Graduate,Single,Blue
789577833,Existing Customer,56,M,2,Graduate,Married,Blue
787570758,Existing Customer,35,M,2,Uneducated,Married,Blue
720371733,Existing Customer,58,F,0,Graduate,Married,Blue
819117183,Existing Customer,34,F,3,Unknown,Married,Blue
711776433,Existing Customer,37,M,3,Uneducated,Single,Blue
709583133,Existing Customer,53,M,3,Uneducated,Married,Blue
719521983,Existing Customer,38,M,2,Uneducated,Married,Blue
718415133,Existing Customer,38,M,1,Uneducated,Married,Blue
710594358,Existing Customer,28,F,0,Unknown,Single,Silver
709730508,Existing Customer,39,F,0,High School,Single,Blue
720462633,Existing Customer,43,F,3,Uneducated,Single,Blue
715005558,Existing Customer,36,M,2,College,Single,Blue
779993208,Existing Customer,38,F,2,Uneducated,Married,Blue
787543008,Existing Customer,37,M,1,Graduate,Single,Blue
743265108,Existing Customer,37,M,4,College,Single,Blue
713770383,Existing Customer,29,F,0,Uneducated,Divorced,Blue
712392108,Existing Customer,51,M,3,High School,Married,Blue
720145683,Existing Customer,54,M,1,College,Married,Blue
714832383,Existing Customer,35,M,0,High School,Single,Gold
772706283,Existing Customer,38,F,2,College,Married,Blue
795920358,Existing Customer,33,F,2,High School,Married,Blue
716277558,Existing Customer,45,F,1,Uneducated,Single,Blue
764776833,Existing Customer,61,M,0,Graduate,Married,Blue
710795883,Existing Customer,33,F,3,Uneducated,Married,Blue
710428308,Existing Customer,55,M,4,High School,Single,Blue
721096983,Existing Customer,34,F,2,Graduate,Single,Blue
715760733,Existing Customer,58,M,4,High School,Married,Blue
718227033,Existing Customer,38,F,4,Graduate,Married,Blue
720610008,Attrited Customer,59,M,1,College,Married,Blue
719517258,Existing Customer,57,M,4,Unknown,Single,Blue
714111333,Existing Customer,55,M,1,High School,Married,Blue
717551358,Existing Customer,63,M,0,Graduate,Married,Blue
813573333,Existing Customer,60,M,1,High School,Married,Blue
711709683,Existing Customer,53,F,2,Uneducated,Married,Blue
712902483,Existing Customer,35,M,3,High School,Married,Blue
710893533,Existing Customer,53,M,1,Unknown,Married,Blue
719883858,Existing Customer,58,M,2,Graduate,Married,Blue
719628033,Existing Customer,33,F,1,Post-Graduate,Married,Blue
712043433,Existing Customer,53,M,1,Graduate,Married,Blue
769095558,Existing Customer,59,M,1,Doctorate,Single,Blue
816094233,Existing Customer,37,M,1,High School,Married,Blue
758417508,Existing Customer,50,F,4,High School,Divorced,Blue
721234308,Existing Customer,35,F,2,Uneducated,Married,Blue
717138558,Existing Customer,28,M,0,Post-Graduate,Married,Blue
798120858,Existing Customer,37,M,3,Uneducated,Married,Blue
709997958,Existing Customer,39,M,3,Graduate,Married,Blue
712617408,Existing Customer,31,M,1,Post-Graduate,Single,Blue
720158208,Existing Customer,37,M,3,Graduate,Married,Blue
716548083,Existing Customer,39,M,4,Graduate,Married,Blue
717631008,Existing Customer,38,M,2,Graduate,Married,Blue
813964383,Existing Customer,35,M,3,Graduate,Single,Blue
719952408,Existing Customer,30,M,0,Graduate,Married,Blue
771028533,Attrited Customer,48,F,3,Post-Graduate,Married,Silver
771823308,Existing Customer,33,F,2,Uneducated,Unknown,Blue
719854008,Existing Customer,47,M,3,Unknown,Single,Blue
713998233,Existing Customer,37,F,2,High School,Single,Blue
714746358,Existing Customer,38,M,3,Unknown,Married,Blue
713574708,Existing Customer,39,M,3,College,Single,Blue
714753258,Existing Customer,34,M,2,Unknown,Married,Blue
712004208,Existing Customer,65,M,0,Graduate,Single,Blue
719621958,Existing Customer,43,M,3,Graduate,Unknown,Blue
819610908,Attrited Customer,38,M,2,Uneducated,Single,Blue
823948308,Existing Customer,48,M,4,Post-Graduate,Unknown,Blue
712064358,Existing Customer,38,M,1,Graduate,Married,Blue
816013383,Attrited Customer,65,F,0,Graduate,Divorced,Blue
758765808,Existing Customer,36,F,2,Unknown,Married,Blue
780881358,Existing Customer,35,M,3,Graduate,Single,Silver
709422183,Existing Customer,58,F,1,Graduate,Married,Blue
779951058,Existing Customer,54,F,3,High School,Married,Blue
809941233,Existing Customer,53,M,1,Graduate,Married,Blue
710844408,Existing Customer,38,M,3,Post-Graduate,Married,Blue
819002508,Existing Customer,31,M,1,Unknown,Single,Blue
807141183,Existing Customer,34,M,1,Graduate,Married,Blue
711119358,Existing Customer,38,M,3,Unknown,Married,Blue
808273533,Attrited Customer,39,M,2,High School,Single,Blue
716297658,Existing Customer,37,M,2,Graduate,Single,Blue
716532258,Existing Customer,51,F,1,High School,Single,Blue
720540708,Existing Customer,53,F,3,Uneducated,Married,Blue
720904233,Existing Customer,53,M,0,Graduate,Married,Blue
720863133,Existing Customer,65,M,1,Graduate,Married,Blue
714957108,Existing Customer,33,F,3,High School,Divorced,Blue
790102008,Existing Customer,37,M,3,Doctorate,Single,Blue
781933983,Existing Customer,47,M,4,Graduate,Married,Blue
712643358,Existing Customer,59,F,0,High School,Married,Blue
716686158,Existing Customer,59,F,0,Post-Graduate,Married,Blue
806894133,Existing Customer,34,F,3,Post-Graduate,Single,Blue
721344858,Existing Customer,26,M,0,Uneducated,Single,Blue
813230208,Existing Customer,45,M,4,College,Single,Blue
716835033,Existing Customer,54,F,2,Graduate,Married,Blue
787500333,Existing Customer,52,M,2,Post-Graduate,Single,Blue
768582033,Existing Customer,47,M,3,High School,Married,Blue
713992158,Existing Customer,57,F,4,Unknown,Married,Blue
719916408,Existing Customer,34,M,5,Graduate,Married,Blue
789433758,Existing Customer,36,M,0,College,Married,Blue
785011383,Attrited Customer,36,F,0,Uneducated,Divorced,Blue
719283633,Existing Customer,57,F,3,Uneducated,Married,Blue
710816358,Existing Customer,29,M,1,Post-Graduate,Married,Blue
779653458,Existing Customer,37,M,3,Graduate,Married,Blue
716382708,Attrited Customer,46,F,2,Graduate,Single,Blue
710387583,Existing Customer,55,M,0,High School,Married,Blue
718772133,Existing Customer,56,M,3,Graduate,Married,Blue
711224733,Attrited Customer,32,M,0,High School,Married,Blue
718360083,Existing Customer,39,M,4,Uneducated,Married,Blue
716102583,Existing Customer,63,F,1,Graduate,Married,Blue
720673008,Existing Customer,49,F,3,Unknown,Divorced,Blue
708459633,Existing Customer,38,M,2,High School,Married,Blue
712868733,Existing Customer,60,M,0,Uneducated,Married,Blue
713790708,Existing Customer,38,M,3,Uneducated,Married,Blue
717648783,Existing Customer,63,M,2,High School,Married,Blue
714709983,Existing Customer,43,F,2,College,Married,Blue
819409608,Existing Customer,39,F,2,Graduate,Married,Blue
717585858,Existing Customer,35,F,4,High School,Single,Blue
791856033,Attrited Customer,45,M,2,College,Divorced,Blue
714474483,Existing Customer,35,F,1,Graduate,Married,Blue
716448783,Attrited Customer,48,F,3,Graduate,Married,Blue
711065133,Existing Customer,26,M,1,High School,Single,Blue
713769258,Existing Customer,36,M,3,College,Married,Blue
712288158,Existing Customer,37,M,2,College,Married,Blue
714130233,Existing Customer,39,M,2,Unknown,Married,Blue
789127533,Existing Customer,49,M,4,High School,Divorced,Blue
717038733,Existing Customer,56,M,3,Uneducated,Married,Blue
804840033,Existing Customer,45,M,2,College,Married,Blue
709363383,Existing Customer,34,M,2,High School,Single,Blue
789760233,Existing Customer,29,M,0,Unknown,Divorced,Blue
712058958,Existing Customer,28,M,0,High School,Single,Blue
708295533,Existing Customer,65,F,0,Post-Graduate,Married,Blue
817686633,Existing Customer,26,F,1,College,Single,Blue
713738883,Existing Customer,57,F,3,Uneducated,Married,Blue
721310283,Existing Customer,47,M,3,Graduate,Single,Blue
803132733,Existing Customer,54,F,1,Graduate,Married,Blue
779852133,Existing Customer,48,M,2,Unknown,Married,Silver
716210283,Existing Customer,36,F,1,High School,Married,Blue
711615933,Existing Customer,43,M,3,Graduate,Married,Blue
785311158,Existing Customer,54,F,2,Graduate,Single,Blue
717267108,Existing Customer,37,M,1,College,Single,Blue
711636558,Existing Customer,33,M,3,Graduate,Married,Blue
717504258,Existing Customer,38,M,2,College,Married,Blue
718242333,Existing Customer,36,M,4,Graduate,Single,Blue
771844458,Existing Customer,40,F,3,Graduate,Married,Blue
708892833,Attrited Customer,37,M,2,Graduate,Married,Blue
779465358,Existing Customer,26,F,0,High School,Single,Blue
720191883,Existing Customer,45,M,3,High School,Single,Blue
710934033,Existing Customer,26,M,0,High School,Single,Blue
714473658,Existing Customer,42,M,3,Graduate,Single,Blue
716569983,Existing Customer,33,M,2,College,Married,Blue
789833583,Existing Customer,57,F,4,High School,Married,Blue
818923158,Existing Customer,55,M,2,Graduate,Married,Blue
716596308,Existing Customer,40,M,3,Uneducated,Single,Blue
716620458,Existing Customer,32,M,1,High School,Single,Blue
710251608,Existing Customer,62,F,1,High School,Married,Blue
710633808,Existing Customer,26,M,0,Graduate,Single,Blue
719318583,Attrited Customer,37,M,3,High School,Married,Blue
819202533,Existing Customer,57,M,1,Doctorate,Married,Blue
827360883,Existing Customer,47,F,3,High School,Married,Blue
771196083,Existing Customer,47,M,4,Graduate,Married,Blue
809962908,Existing Customer,48,F,2,Graduate,Single,Blue
788965683,Existing Customer,49,F,4,Uneducated,Married,Blue
817142433,Existing Customer,35,M,3,Graduate,Married,Blue
716993058,Existing Customer,57,M,3,Unknown,Divorced,Blue
771040758,Existing Customer,62,F,0,Graduate,Single,Silver
713309583,Existing Customer,55,F,2,College,Married,Blue
710273658,Existing Customer,36,M,2,Graduate,Married,Blue
771429408,Existing Customer,54,M,1,High School,Married,Blue
719452308,Existing Customer,30,F,0,Graduate,Married,Blue
818908833,Existing Customer,46,M,3,Graduate,Married,Blue
780998133,Existing Customer,43,M,3,Graduate,Married,Blue
801726933,Existing Customer,34,M,2,Graduate,Married,Blue
788474658,Existing Customer,55,M,3,Graduate,Married,Blue
708438033,Existing Customer,36,F,2,Unknown,Married,Blue
710562258,Existing Customer,44,M,1,Graduate,Married,Blue
770764908,Existing Customer,39,M,2,Unknown,Married,Blue
814776033,Existing Customer,34,M,2,Graduate,Single,Blue
715057383,Existing Customer,40,M,3,Graduate,Married,Blue
717970158,Existing Customer,42,M,2,College,Single,Blue
715168008,Existing Customer,36,M,3,Graduate,Divorced,Blue
720802833,Existing Customer,26,F,1,High School,Single,Blue
789370383,Existing Customer,42,M,1,High School,Married,Blue
711782733,Existing Customer,55,M,0,Graduate,Married,Blue
709000008,Existing Customer,45,M,3,Unknown,Single,Blue
719381733,Existing Customer,61,M,2,High School,Single,Blue
771169458,Existing Customer,41,M,4,College,Married,Blue
709974108,Existing Customer,35,F,1,Graduate,Single,Blue
757024233,Existing Customer,34,M,2,Graduate,Single,Blue
768928833,Existing Customer,37,M,2,High School,Married,Blue
720504633,Attrited Customer,46,M,2,Uneducated,Unknown,Blue
812441358,Existing Customer,26,M,1,College,Divorced,Blue
713287608,Existing Customer,54,F,3,High School,Married,Blue
711357858,Attrited Customer,47,F,3,Graduate,Single,Blue
715478733,Existing Customer,56,F,5,Graduate,Married,Blue
780382008,Existing Customer,42,F,4,Unknown,Single,Silver
715749858,Existing Customer,30,M,1,Unknown,Married,Blue
710951808,Existing Customer,32,M,1,Unknown,Married,Blue
713469333,Existing Customer,40,M,2,High School,Single,Blue
719243808,Existing Customer,33,F,1,Graduate,Married,Blue
772202058,Existing Customer,64,M,0,Graduate,Married,Blue
711346383,Existing Customer,33,M,1,High School,Single,Blue
711405333,Existing Customer,52,M,3,Post-Graduate,Married,Blue
778407033,Existing Customer,59,F,0,Uneducated,Married,Blue
714862083,Existing Customer,41,F,4,Uneducated,Single,Blue
711199008,Existing Customer,38,M,2,Unknown,Married,Blue
709858533,Existing Customer,29,M,2,Graduate,Divorced,Blue
718627458,Existing Customer,43,F,3,Doctorate,Married,Blue
711816108,Attrited Customer,40,M,3,High School,Single,Blue
717105258,Existing Customer,37,F,1,Graduate,Married,Blue
715822008,Existing Customer,32,M,1,High School,Married,Blue
714971583,Existing Customer,36,M,2,Graduate,Single,Blue
713663508,Attrited Customer,58,M,0,High School,Unknown,Blue
709025583,Existing Customer,53,M,3,High School,Married,Blue
812809083,Existing Customer,37,F,3,Unknown,Single,Blue
714073983,Existing Customer,47,M,2,Unknown,Single,Blue
789297558,Existing Customer,36,M,1,Uneducated,Single,Blue
710375283,Existing Customer,26,F,0,Uneducated,Single,Blue
712189233,Existing Customer,38,F,1,Graduate,Married,Blue
713767383,Existing Customer,32,F,0,High School,Married,Blue
797414733,Existing Customer,37,F,3,Graduate,Single,Blue
712452033,Existing Customer,26,M,1,Unknown,Single,Blue
714151533,Existing Customer,55,F,1,Graduate,Married,Blue
720440583,Existing Customer,35,M,2,Unknown,Married,Blue
787494783,Existing Customer,58,M,3,High School,Married,Blue
819966033,Existing Customer,32,M,0,Graduate,Single,Blue
710297133,Existing Customer,47,M,3,High School,Married,Blue
793355508,Existing Customer,32,M,0,Graduate,Single,Blue
708580908,Existing Customer,56,M,3,High School,Married,Blue
719826333,Existing Customer,34,F,2,Doctorate,Single,Blue
780689733,Existing Customer,65,M,0,Unknown,Single,Blue
744764433,Existing Customer,55,M,2,Uneducated,Married,Blue
714902283,Existing Customer,43,M,0,High School,Married,Blue
789309558,Existing Customer,31,M,2,College,Married,Blue
713188383,Existing Customer,54,F,1,College,Married,Blue
719506983,Existing Customer,52,M,3,Graduate,Married,Blue
714804483,Existing Customer,48,M,3,College,Divorced,Blue
748503708,Existing Customer,54,F,1,High School,Single,Blue
803587533,Existing Customer,33,M,1,Uneducated,Single,Blue
