Fatura_Cod,Produto,Quantidade,Preco_Unitario,Fatura_Total,Data,Cliente_Cod,Dist_Cod
4634511,PERSONALIZED NOTEBOOK,1,1.89,1.89,28/05/2024 18:20,711391308,18883-196405
9766725,CHOCOLATE CAKE,3,2.99,8.97,28/05/2024 18:25,709876008,22716-223428
2270525,LUXURY BATH BOMB SET,2,335.8,671.6,28/05/2024 18:30,795823383,31281-104804
5166563,SUNSCREEN SPF 50,3,1.99,5.97,28/05/2024 18:35,712810233,74430-51979
1202480,EMERGENCY BLANKET,1,2.99,2.99,28/05/2024 18:40,789890958,34253-62541
8075736,GIN TONIC ABSOLUT,2,2.43,4.86,28/05/2024 18:45,709957158,19451-192064
5988004,FOLDABLE SHOPPING BAG,3,0.99,2.97,28/05/2024 18:50,793842558,19405-199186
8229310,FOLDABLE SHOPPING BAG,1,0.99,0.99,28/05/2024 18:55,720419358,28368-249918
1866769,POWER BANK CHARGER,3,9.99,29.97,28/05/2024 19:00,709935708,76594-95693
5962718,RAINBOW UNICORN T-SHIRT,1,3.12,3.12,28/05/2024 19:05,716329383,21041-88460
6819177,WATER BOTTLE WITH FILTER,1,1.49,1.49,28/05/2024 19:10,708652908,12819-137870
3298294,HANDMADE SOAP BAR,1,2.49,2.49,28/05/2024 19:15,789791808,17632-183987
8833395,FROZEN YOGURT,3,1.99,5.97,28/05/2024 19:20,779491908,22422-210112
1226397,WIRELESS EARBUDS,1,32.49,32.49,28/05/2024 19:25,713573508,3167-145128
5917352,MODERN WALL ART PRINT,3,4.2,12.6,28/05/2024 19:30,709873683,33216-13380
3181122,PERSONALIZED NOTEBOOK,1,1.89,1.89,28/05/2024 19:35,718433508,76833-98119
7131680,AROMATHERAPY DIFFUSER,3,3.49,10.47,28/05/2024 19:40,720840108,72684-76620
8337236,WATERPROOF PHONE CASE,3,0.85,2.55,28/05/2024 19:45,709446783,75368-102413
5261095,CHESS SET,3,27.99,83.97,28/05/2024 19:50,710770383,13220-107230
2147785,HANDMADE CERAMIC MUG,2,3.3,6.6,28/05/2024 19:55,800869758,24471-238036
9159802,HEADPHONES WITH NOISE CANCELLATION,3,25.99,77.97,28/05/2024 20:00,793560033,74426-93972
1425978,CLASSIC BLACK SUNGLASSES,3,3.71,11.13,28/05/2024 20:05,716584158,4349-1305
8438794,SHORT NIKE M,1,2.0,2.0,28/05/2024 20:10,721211433,1282-139530
9342519,VINTAGE STYLE WALL CLOCK,1,5.99,5.99,28/05/2024 20:15,718972758,72897-74390
9981998,FRESHLY BAKED BREAD,2,1.49,2.98,28/05/2024 20:20,710667708,9465-96435
5532851,BOARD GAMES COLLECTION,2,9.99,19.98,28/05/2024 20:25,710527533,2936-93489
5900679,HANDMADE SOAP BAR,2,2.49,4.98,28/05/2024 20:30,787983633,7409-1384
2014888,HIGH QUALITY COFFEE BEANS,3,1.79,5.37,28/05/2024 20:35,778832883,15112-157670
8637584,HANDMADE CERAMIC MUG,2,3.3,6.6,28/05/2024 20:40,789365508,75242-90160
8480110,DIY CANDLE MAKING KIT,1,5.2,5.2,28/05/2024 20:45,708288108,11167-95963
3746484,LUXURY CANDLE SET,1,4.99,4.99,28/05/2024 20:50,718677858,30301-65361
7241414,VEGAN BURGERS,1,3.49,3.49,28/05/2024 20:55,714097683,6539-155146
2758635,SUSHI MAKING KIT,1,6.99,6.99,28/05/2024 21:00,789218433,31985-121686
2006167,CHOCOLATE CAKE,1,2.99,2.99,28/05/2024 21:05,789212883,11793-104779
5767923,SUSHI MAKING KIT,1,6.99,6.99,28/05/2024 21:10,708885558,21015-9692
8073236,SMART WATCH FITNESS TRACKER,1,32.99,32.99,28/05/2024 21:15,755467683,21429-212324
5473940,RAINBOW UNICORN T-SHIRT,2,3.12,6.24,28/05/2024 21:20,709405758,3802-153447
2213045,HIGH QUALITY COFFEE BEANS,1,1.79,1.79,28/05/2024 21:25,711614658,30980-104568
3503532,CLASSIC BLACK SUNGLASSES,1,3.71,3.71,28/05/2024 21:30,709787733,6373-25490
2292649,BLUE COAT RACK PARIS FASHION,1,22.29,22.29,28/05/2024 21:35,711342483,40415-87543
5806487,GIN TONIC ABSOLUT,2,2.43,4.86,28/05/2024 21:40,720673008,10830-102867
2400670,SPACEBOY LUNCH BOX,1,1.0,1.0,28/05/2024 21:45,718508883,12848-95170
8597269,VINTAGE STYLE WALL CLOCK,1,5.99,5.99,28/05/2024 21:50,710526633,76551-98098
4383716,GIN TONIC ABSOLUT,2,2.43,4.86,28/05/2024 21:55,711675108,25049-238984
7782378,WIRELESS EARBUDS,3,32.49,97.47,28/05/2024 22:00,778819083,12462-154625
7818943,SHORT NIKE M,2,2.0,4.0,28/05/2024 22:05,712938258,17110-274524
5671733,HEADPHONES WITH NOISE CANCELLATION,3,25.99,77.97,28/05/2024 22:10,715815783,29489-254066
6520795,CHESS SET,3,27.99,83.97,28/05/2024 22:15,710775483,6752-75820
7747939,FIRST AID KIT,3,3.99,11.97,28/05/2024 22:20,716762733,539-483
6301514,CHOCOLATE CAKE,1,2.99,2.99,28/05/2024 22:25,719680908,70335-136373
2041069,DIY KITS FOR BEGINNERS,2,4.5,9.0,28/05/2024 22:30,754457883,8566-79262
7377337,SUSHI MAKING KIT,1,6.99,6.99,28/05/2024 22:35,709227033,76631-99428
6535123,LUXURY BATH BOMB SET,2,335.8,671.6,28/05/2024 22:40,718682883,9952-98988
5896036,WIRELESS EARBUDS,1,32.49,32.49,28/05/2024 22:45,715082133,2828-204144
8009981,RAINBOW UNICORN T-SHIRT,2,3.12,6.24,28/05/2024 22:50,821339433,76809-110952
6280664,ORGANIC TEA INFUSIONS,1,3.0,3.0,28/05/2024 22:55,708285108,16972-175068
6473937,FIRST AID KIT,1,3.99,3.99,28/05/2024 23:00,779751258,21819-215804
7136081,MINIATURE TERRARIUM,3,2.79,8.37,28/05/2024 23:05,712852233,14663-117645
7145120,FRUIT SALAD,1,1.29,1.29,28/05/2024 23:10,815589558,22265-176168
6233696,DIY CANDLE MAKING KIT,1,5.2,5.2,28/05/2024 23:15,712567083,11737-106178
4955216,FRUIT SALAD,2,1.29,2.58,28/05/2024 23:20,719314683,21821-215006
8625057,BLUE COAT RACK PARIS FASHION,1,22.29,22.29,28/05/2024 23:25,719606133,10419-100474
4117810,REUSABLE GROCERY BAGS,1,1.99,1.99,28/05/2024 23:30,779170008,17073-172466
9272688,REUSABLE GROCERY BAGS,3,1.99,5.97,28/05/2024 23:35,736893108,6469-58399
8871195,DIY CANDLE MAKING KIT,3,5.2,15.6,28/05/2024 23:40,709039533,38115-79340
9785079,SHORT NIKE M,1,2.0,2.0,28/05/2024 23:45,809626983,72661-64960
4115249,HANDMADE CERAMIC MUG,2,3.3,6.6,28/05/2024 23:50,711245433,32063-117724
7952389,VEGAN BURGERS,1,3.49,3.49,28/05/2024 23:55,779839758,10181-98264
6267748,FRESHLY BAKED BREAD,3,1.49,4.47,29/05/2024 00:00,787500333,13215-73225
7269409,FROZEN YOGURT,2,1.99,3.98,29/05/2024 00:05,715038033,76335-95673
5579422,HIGH QUALITY COFFEE BEANS,3,1.79,5.37,29/05/2024 00:10,767005683,23469-222468
6131750,DIY KITS FOR BEGINNERS,3,4.5,13.5,29/05/2024 00:15,717471933,19834-195005
3971546,BLUE COAT RACK PARIS FASHION,2,22.29,44.58,29/05/2024 00:20,715179933,49680-270768
3128889,SHORT NIKE M,3,2.0,6.0,29/05/2024 00:25,720739083,2602-59279
8579210,CHOCOLATE CHIP COOKIES,1,10.77,10.77,29/05/2024 00:30,717448383,23436-230304
4851982,SPACEBOY LUNCH BOX,1,1.0,1.0,29/05/2024 00:35,715321983,28412-250464
6404623,FOLDABLE SHOPPING BAG,1,0.99,0.99,29/05/2024 00:40,715381533,28554-250040
5558121,VELVET CUSHION COVER,1,9.45,9.45,29/05/2024 00:45,720457608,14087-112304
1783396,LUXURY CANDLE SET,2,4.99,9.98,29/05/2024 00:50,788618208,10654-101323
4180084,WATER BOTTLE WITH FILTER,3,1.49,4.47,29/05/2024 00:55,771769383,6643-62565
6167797,LUXURY CANDLE SET,1,4.99,4.99,29/05/2024 01:00,710729358,28366-249908
9387824,SPACEBOY LUNCH BOX,1,1.0,1.0,29/05/2024 01:05,712069008,17866-186926
2642589,REUSABLE GROCERY BAGS,2,1.99,3.98,29/05/2024 01:10,778627983,48449-263424
1654524,DIY KITS FOR BEGINNERS,2,4.5,9.0,29/05/2024 01:15,720599658,47417-258007
2559309,GIN TONIC ABSOLUT,3,2.43,7.29,29/05/2024 01:20,715345833,48559-263885
4087125,PORTABLE BLUETOOTH SPEAKER,1,17.99,17.99,29/05/2024 01:25,821356083,40415-87543
4669418,DIGITAL DRAWING TABLET,2,8.99,17.98,29/05/2024 01:30,720959058,32572-136726
9734996,MODERN WALL ART PRINT,1,4.2,4.2,29/05/2024 01:35,711491283,10229-99170
3767788,EMERGENCY BLANKET,2,2.99,5.98,29/05/2024 01:40,709192233,12401-85700
8593278,BOARD GAMES COLLECTION,1,9.99,9.99,29/05/2024 01:45,713293983,28873-251504
4763966,LUXURY CANDLE SET,1,4.99,4.99,29/05/2024 01:50,808681158,28066-249835
6608583,HIGH QUALITY COFFEE BEANS,3,1.79,5.37,29/05/2024 01:55,708568983,23535-230929
9242568,PINK FLAMINGO BEACH TOWEL,2,3.69,7.38,29/05/2024 02:00,717292758,3377-68280
3907273,WATER BOTTLE WITH FILTER,2,1.49,2.98,29/05/2024 02:05,717720108,131-18
5056527,ECO-FRIENDLY BAMBOO TOOTHBRUSH,1,0.75,0.75,29/05/2024 02:10,781930233,28967-251927
9880148,BLUE COAT RACK PARIS FASHION,2,22.29,44.58,29/05/2024 02:15,824812983,11224-103807
6812825,FOLDABLE SHOPPING BAG,2,0.99,1.98,29/05/2024 02:20,772076208,28782-251212
1808423,TRAVEL BACKPACK,1,11.99,11.99,29/05/2024 02:25,721508283,15006-157046
8336077,FOLDABLE SHOPPING BAG,1,0.99,0.99,29/05/2024 02:30,710413533,18729-153474
4030304,SHORT NIKE M,2,2.0,4.0,29/05/2024 02:35,779320983,30163-29056
3682078,EMERGENCY BLANKET,1,2.99,2.99,29/05/2024 02:40,717418158,19807-178945
8452109,SHORT NIKE M,2,2.0,4.0,29/05/2024 02:45,780105483,2612-48761
5611284,POWER BANK CHARGER,3,9.99,29.97,29/05/2024 02:50,819117183,10438-100760
9189101,AROMATHERAPY DIFFUSER,1,3.49,3.49,29/05/2024 02:55,718016808,21202-209867
9380531,SUSHI MAKING KIT,1,6.99,6.99,29/05/2024 03:00,715814433,31666-109309
4964170,ORGANIC TEA INFUSIONS,2,3.0,6.0,29/05/2024 03:05,718896108,30089-13402
2451515,FOLDABLE SHOPPING BAG,2,0.99,1.98,29/05/2024 03:10,709693833,7425-1903
6157641,FROZEN YOGURT,3,1.99,5.97,29/05/2024 03:15,715474833,19336-185010
5580021,RAINBOW UNICORN T-SHIRT,2,3.12,6.24,29/05/2024 03:20,769463433,31248-106393
9730655,HEADPHONES WITH NOISE CANCELLATION,2,25.99,51.98,29/05/2024 03:25,714042108,24982-239305
3891440,FOLDABLE SHOPPING BAG,1,0.99,0.99,29/05/2024 03:30,716343408,15963-166069
5131224,DIGITAL DRAWING TABLET,2,8.99,17.98,29/05/2024 03:35,715974783,28022-237246
3724135,EMERGENCY BLANKET,1,2.99,2.99,29/05/2024 03:40,716841783,518-462
9197982,BLUE COAT RACK PARIS FASHION,3,22.29,66.87,29/05/2024 03:45,779422458,33318-12638
8970811,PERSONALIZED NOTEBOOK,1,1.89,1.89,29/05/2024 03:50,779906658,5771-15093
8030486,RAINBOW UNICORN T-SHIRT,2,3.12,6.24,29/05/2024 03:55,713271708,17357-167527
9109006,CHESS SET,2,27.99,55.98,29/05/2024 04:00,717410508,32644-138666
7982365,ORGANIC TEA INFUSIONS,1,3.0,3.0,29/05/2024 04:05,714580158,30276-260966
7829940,AROMATHERAPY DIFFUSER,3,3.49,10.47,29/05/2024 04:10,772172883,31568-111246
5145342,DIY KITS FOR BEGINNERS,2,4.5,9.0,29/05/2024 04:15,708662583,11959-105646
2657002,ECO-FRIENDLY BAMBOO TOOTHBRUSH,3,0.75,2.25,29/05/2024 04:20,811013658,8436-19163
7411734,FRESHLY BAKED BREAD,2,1.49,2.98,29/05/2024 04:25,715413483,16519-172367
8330249,HEADPHONES WITH NOISE CANCELLATION,1,25.99,25.99,29/05/2024 04:30,753642933,32205-123484
2455015,FOLDABLE SHOPPING BAG,1,0.99,0.99,29/05/2024 04:35,721306908,23358-219544
9004716,DIGITAL DRAWING TABLET,1,8.99,8.99,29/05/2024 04:40,716728233,2209-658
5113417,HANDMADE CERAMIC MUG,1,3.3,3.3,29/05/2024 04:45,710881008,2887-86482
1308508,SPICED TEA MIX,1,0.99,0.99,29/05/2024 04:50,780253533,76357-93244
1087487,SMART WATCH FITNESS TRACKER,3,32.99,98.97,29/05/2024 04:55,717856983,24552-236125
2956640,INSTANT CAMERA FILM,3,0.99,2.97,29/05/2024 05:00,798988983,25436-229285
6312189,ECO-FRIENDLY BAMBOO TOOTHBRUSH,2,0.75,1.5,29/05/2024 05:05,818929158,3116-119278
9736552,PINK FLAMINGO BEACH TOWEL,2,3.69,7.38,29/05/2024 05:10,748617858,10492-100423
3588872,VEGAN BURGERS,3,3.49,10.47,29/05/2024 05:15,781326483,76216-90901
8672478,BLUE COAT RACK PARIS FASHION,1,22.29,22.29,29/05/2024 05:20,798796233,23877-219265
1687024,PERSONALIZED NOTEBOOK,1,1.89,1.89,29/05/2024 05:25,715878183,26867-245931
9230546,AROMATHERAPY DIFFUSER,3,3.49,10.47,29/05/2024 05:30,769980333,30009-9915
9071129,FROZEN YOGURT,2,1.99,3.98,29/05/2024 05:35,714894708,15264-159105
9196061,HANDMADE CERAMIC MUG,2,3.3,6.6,29/05/2024 05:40,718163808,28728-250152
3471529,SUSHI MAKING KIT,3,6.99,20.97,29/05/2024 05:45,711561108,31248-106393
1076952,FIRST AID KIT,2,3.99,7.98,29/05/2024 05:50,827332983,492-248725
6323515,INSTANT CAMERA FILM,3,0.99,2.97,29/05/2024 05:55,714054408,33761-143431
9668992,FIRST AID KIT,1,3.99,3.99,29/05/2024 06:00,715376508,2408-13139
6646544,LUXURY CANDLE SET,1,4.99,4.99,29/05/2024 06:05,772095858,9828-98276
5894804,LUXURY CANDLE SET,1,4.99,4.99,29/05/2024 06:10,784994883,23765-231966
4520673,TRAVEL BACKPACK,2,11.99,23.98,29/05/2024 06:15,736893108,75506-33861
5364122,SUSHI MAKING KIT,3,6.99,20.97,29/05/2024 06:20,710892408,15147-154649
2805444,HANDMADE SOAP BAR,2,2.49,4.98,29/05/2024 06:25,708222558,21964-209884
4274703,FOLDABLE SHOPPING BAG,2,0.99,1.98,29/05/2024 06:30,716732958,31931-113585
6927856,CHOCOLATE CAKE,2,2.99,5.98,29/05/2024 06:35,715891533,4209-527
2926535,GIN TONIC ABSOLUT,2,2.43,4.86,29/05/2024 06:40,719601708,26368-241594
9140243,DIGITAL DRAWING TABLET,1,8.99,8.99,29/05/2024 06:45,822170733,50000-272226
2636920,HEADPHONES WITH NOISE CANCELLATION,1,25.99,25.99,29/05/2024 06:50,710202783,4230-40
6802541,CHOCOLATE CHIP COOKIES,3,10.77,32.31,29/05/2024 06:55,772118583,28343-250636
4592335,ECO-FRIENDLY BAMBOO TOOTHBRUSH,2,0.75,1.5,29/05/2024 07:00,721365033,23548-231065
8284145,MODERN WALL ART PRINT,3,4.2,12.6,29/05/2024 07:05,809846283,6497-35799
9995776,CHOCOLATE CAKE,2,2.99,5.98,29/05/2024 07:10,809797158,5372-165565
6246380,REUSABLE GROCERY BAGS,3,1.99,5.97,29/05/2024 07:15,778563858,24432-237928
3146501,CHESS SET,3,27.99,83.97,29/05/2024 07:20,778984383,79537-102364
4599341,ECO-FRIENDLY BAMBOO TOOTHBRUSH,2,0.75,1.5,29/05/2024 07:25,768921933,33709-15178
7178670,LUXURY CANDLE SET,3,4.99,14.97,29/05/2024 07:30,711902058,4437-75580
1493158,FIRST AID KIT,2,3.99,7.98,29/05/2024 07:35,803952408,28806-251285
6563479,DIY CANDLE MAKING KIT,1,5.2,5.2,29/05/2024 07:40,713948808,11794-104898
1949597,DIY CANDLE MAKING KIT,2,5.2,10.4,29/05/2024 07:45,708338958,23324-220988
8041250,RAINBOW UNICORN T-SHIRT,3,3.12,9.36,29/05/2024 07:50,718899708,49620-270144
5851537,DIGITAL DRAWING TABLET,1,8.99,8.99,29/05/2024 07:55,708974283,1394-137350
9093578,SHORT NIKE M,3,2.0,6.0,29/05/2024 08:00,709814883,9767-98186
7149714,EMERGENCY BLANKET,2,2.99,5.98,29/05/2024 08:05,789312033,31509-107898
5313096,SPACEBOY LUNCH BOX,3,1.0,3.0,29/05/2024 08:10,778867533,79636-107003
7885674,HANDMADE CERAMIC MUG,1,3.3,3.3,29/05/2024 08:15,710665533,17360-176506
4903642,HANDMADE SOAP BAR,2,2.49,4.98,29/05/2024 08:20,714145233,10378-100735
4138165,RAINBOW UNICORN T-SHIRT,2,3.12,6.24,29/05/2024 08:25,797166633,6810-82121
8636003,FRESHLY BAKED BREAD,3,1.49,4.47,29/05/2024 08:30,710279508,19218-199829
6238126,HIGH QUALITY COFFEE BEANS,3,1.79,5.37,29/05/2024 08:35,758178558,2998-93150
4491588,WIRELESS EARBUDS,2,32.49,64.98,29/05/2024 08:40,791730183,26838-245767
2371923,TRAVEL ADAPTERS SET,1,2.2,2.2,29/05/2024 08:45,719452308,75471-106357
6129055,FRESHLY BAKED BREAD,2,1.49,2.98,29/05/2024 08:50,789646158,12327-63059
7591807,HIGH QUALITY COFFEE BEANS,1,1.79,1.79,29/05/2024 08:55,767388783,10019-98985
1767116,VEGAN BURGERS,2,3.49,6.98,29/05/2024 09:00,716919633,28440-249829
5200236,FIRST AID KIT,1,3.99,3.99,29/05/2024 09:05,787502883,3310-18667
2532756,DIGITAL DRAWING TABLET,1,8.99,8.99,29/05/2024 09:10,815520333,2598-57259
5786226,WATERPROOF PHONE CASE,2,0.85,1.7,29/05/2024 09:15,712374708,20830-207104
9550986,BOARD GAMES COLLECTION,1,9.99,9.99,29/05/2024 09:20,709153008,40925-88241
9076494,SPACEBOY LUNCH BOX,1,1.0,1.0,29/05/2024 09:25,713394858,34451-80534
8183155,PERSONALIZED NOTEBOOK,3,1.89,5.67,29/05/2024 09:30,814181433,21885-212185
5543202,CLASSIC BLACK SUNGLASSES,1,3.71,3.71,29/05/2024 09:35,716198358,13590-107445
4553882,PIZZA SLICES,3,3.99,11.97,29/05/2024 09:40,711382458,17947-179784
4055836,INSTANT CAMERA FILM,1,0.99,0.99,29/05/2024 09:45,713227233,20388-205224
4767577,CHOCOLATE CAKE,2,2.99,5.98,29/05/2024 09:50,809147283,74783-73685
1671147,SUNSCREEN SPF 50,1,1.99,1.99,29/05/2024 09:55,820271208,2369-8625
2348159,PERSONALIZED NOTEBOOK,2,1.89,3.78,29/05/2024 10:00,780143283,76393-91280
2828911,PERSONALIZED NOTEBOOK,2,1.89,3.78,29/05/2024 10:05,718866633,27338-238540
6749074,VINTAGE STYLE WALL CLOCK,2,5.99,11.98,29/05/2024 10:10,716986458,6586-188144
2130730,PIZZA SLICES,3,3.99,11.97,29/05/2024 10:15,767815233,4592-97024
2145573,MINIATURE TERRARIUM,2,2.79,5.58,29/05/2024 10:20,720686583,17923-180344
5022776,ECO-FRIENDLY BAMBOO TOOTHBRUSH,3,0.75,2.25,29/05/2024 10:25,717580458,75677-93647
2791735,WATERPROOF PHONE CASE,1,0.85,0.85,29/05/2024 10:30,716019333,2608-61482
5496941,BOARD GAMES COLLECTION,1,9.99,9.99,29/05/2024 10:35,712768983,19266-199158
4280697,CLASSIC BLACK SUNGLASSES,3,3.71,11.13,29/05/2024 10:40,712014708,18266-189504
2317113,DIY KITS FOR BEGINNERS,3,4.5,13.5,29/05/2024 10:45,713971608,21984-216704
2153467,ECO-FRIENDLY BAMBOO TOOTHBRUSH,3,0.75,2.25,29/05/2024 10:50,719809533,19407-198685
7483255,DIY KITS FOR BEGINNERS,2,4.5,9.0,29/05/2024 10:55,720364158,5954-38479
9428873,ORGANIC TEA INFUSIONS,3,3.0,9.0,29/05/2024 11:00,708813033,17508-182527
8926463,PINK FLAMINGO BEACH TOWEL,1,3.69,3.69,29/05/2024 11:05,716506083,33715-29356
2383087,GIN TONIC ABSOLUT,1,2.43,2.43,29/05/2024 11:10,814840833,13768-108345
1456357,PORTABLE BLUETOOTH SPEAKER,2,17.99,35.98,29/05/2024 11:15,789472833,27526-235424
8372205,CHOCOLATE CAKE,3,2.99,8.97,29/05/2024 11:20,798158808,5725-5567
2501070,INSTANT CAMERA FILM,3,0.99,2.97,29/05/2024 11:25,718006608,26190-243834
7876925,CLASSIC BLACK SUNGLASSES,3,3.71,11.13,29/05/2024 11:30,718188858,4036-145073
9027646,PINK FLAMINGO BEACH TOWEL,2,3.69,7.38,29/05/2024 11:35,711012783,12402-85701
3082859,SHORT NIKE M,3,2.0,6.0,29/05/2024 11:40,789047208,15022-157129
8817806,VINTAGE STYLE WALL CLOCK,2,5.99,11.98,29/05/2024 11:45,711305208,73606-81046
9890839,HIGH QUALITY COFFEE BEANS,1,1.79,1.79,29/05/2024 11:50,708866133,1541-116885
9315591,HANDMADE SOAP BAR,3,2.49,7.47,29/05/2024 11:55,782437008,11109-102639
2436726,FOLDABLE SHOPPING BAG,1,0.99,0.99,29/05/2024 12:00,789508758,35804-93144
7092880,HANDMADE CERAMIC MUG,3,3.3,9.9,29/05/2024 12:05,715776033,17887-185652
4024244,HEADPHONES WITH NOISE CANCELLATION,3,25.99,77.97,29/05/2024 12:10,720904233,47836-260028
1936833,MODERN WALL ART PRINT,1,4.2,4.2,29/05/2024 12:15,710871108,25609-239096
7926636,VEGAN BURGERS,1,3.49,3.49,29/05/2024 12:20,713769258,24502-238007
4774121,HANDMADE CERAMIC MUG,1,3.3,3.3,29/05/2024 12:25,713171358,8617-93468
9590033,HANDMADE CERAMIC MUG,2,3.3,6.6,29/05/2024 12:30,759127158,27193-246870
1359358,BOARD GAMES COLLECTION,3,9.99,29.97,29/05/2024 12:35,719572833,72635-32262
9130414,SUNSCREEN SPF 50,3,1.99,5.97,29/05/2024 12:40,771546708,20194-204147
4550884,WATER BOTTLE WITH FILTER,3,1.49,4.47,29/05/2024 12:45,717591483,79752-123724
1815057,POWER BANK CHARGER,2,9.99,19.98,29/05/2024 12:50,773383158,24673-238029
5284507,BOARD GAMES COLLECTION,2,9.99,19.98,29/05/2024 12:55,710923533,30650-99692
6706846,MINIATURE TERRARIUM,2,2.79,5.58,29/05/2024 13:00,719674533,26917-246087
6956927,ECO-FRIENDLY BAMBOO TOOTHBRUSH,2,0.75,1.5,29/05/2024 13:05,712258308,7553-14490
3732539,HEADPHONES WITH NOISE CANCELLATION,1,25.99,25.99,29/05/2024 13:10,798238008,16421-157664
3602330,SUSHI MAKING KIT,3,6.99,20.97,29/05/2024 13:15,708890133,10730-102458
8731325,INSTANT CAMERA FILM,2,0.99,1.98,29/05/2024 13:20,714141108,48711-263106
1519542,HEADPHONES WITH NOISE CANCELLATION,1,25.99,25.99,29/05/2024 13:25,714787383,7808-66124
3304020,SUSHI MAKING KIT,1,6.99,6.99,29/05/2024 13:30,719692983,32122-133169
4867572,SMART WATCH FITNESS TRACKER,1,32.99,32.99,29/05/2024 13:35,713789883,19395-201884
7652721,TRAVEL BACKPACK,2,11.99,23.98,29/05/2024 13:40,717733158,27187-246904
9012935,CHESS SET,2,27.99,55.98,29/05/2024 13:45,710108133,79622-104108
6153035,INSTANT CAMERA FILM,1,0.99,0.99,29/05/2024 13:50,717042333,70314-140366
5913297,WIRELESS EARBUDS,1,32.49,32.49,29/05/2024 13:55,823615983,16255-162586
6621233,PINK FLAMINGO BEACH TOWEL,1,3.69,3.69,29/05/2024 14:00,770956158,5379-98393
8188466,WIRELESS EARBUDS,1,32.49,32.49,29/05/2024 14:05,716116383,47723-259565
2353730,WIRELESS EARBUDS,2,32.49,64.98,29/05/2024 14:10,711294258,73837-110987
6872363,SUSHI MAKING KIT,3,6.99,20.97,29/05/2024 14:15,716899233,6409-22703
9499293,ECO-FRIENDLY BAMBOO TOOTHBRUSH,2,0.75,1.5,29/05/2024 14:20,789983133,8541-186204
4586966,BLUE COAT RACK PARIS FASHION,2,22.29,44.58,29/05/2024 14:25,721059033,22172-218607
8669756,BLUE COAT RACK PARIS FASHION,3,22.29,66.87,29/05/2024 14:30,715395933,27415-247164
2314082,DIY CANDLE MAKING KIT,2,5.2,10.4,29/05/2024 14:35,711433908,22139-218106
8314920,SUNSCREEN SPF 50,2,1.99,3.98,29/05/2024 14:40,717463608,76179-93199
2114442,SPICED TEA MIX,2,0.99,1.98,29/05/2024 14:45,713382558,27436-242685
1119602,TRAVEL BACKPACK,1,11.99,11.99,29/05/2024 14:50,716019333,4220-765
7427947,WIRELESS EARBUDS,1,32.49,32.49,29/05/2024 14:55,720439533,40402-128944
4409062,CHESS SET,2,27.99,55.98,29/05/2024 15:00,717477783,11057-103156
4403255,CLASSIC BLACK SUNGLASSES,3,3.71,11.13,29/05/2024 15:05,721154208,74410-82470
1127684,BLUE COAT RACK PARIS FASHION,2,22.29,44.58,29/05/2024 15:10,711428733,78095-116484
4540530,MINIATURE TERRARIUM,3,2.79,8.37,29/05/2024 15:15,742552683,25394-240832
8935125,SPACEBOY LUNCH BOX,3,1.0,3.0,29/05/2024 15:20,785529708,26031-243127
1674779,MODERN WALL ART PRINT,2,4.2,8.4,29/05/2024 15:25,818294958,30802-102739
3496645,HANDMADE SOAP BAR,1,2.49,2.49,29/05/2024 15:30,718065333,21527-212086
4975360,LUXURY BATH BOMB SET,3,335.8,1007.4,29/05/2024 15:35,717813558,76713-102463
5152066,EMERGENCY BLANKET,3,2.99,8.97,29/05/2024 15:40,788977833,4062-140736
6576880,SHORT NIKE M,1,2.0,2.0,29/05/2024 15:45,804577833,47003-256265
7448393,BOARD GAMES COLLECTION,1,9.99,9.99,29/05/2024 15:50,710260983,29471-252804
2393384,MINIATURE TERRARIUM,1,2.79,2.79,29/05/2024 15:55,771400608,29545-252805
3602838,FROZEN YOGURT,1,1.99,1.99,29/05/2024 16:00,715398033,15296-159704
3799120,DIY KITS FOR BEGINNERS,2,4.5,9.0,29/05/2024 16:05,719452308,31097-99809
8913300,REUSABLE GROCERY BAGS,2,1.99,3.98,29/05/2024 16:10,719222133,7165-150864
9586732,VELVET CUSHION COVER,2,9.45,18.9,29/05/2024 16:15,712617408,13393-106644
8234791,FRESHLY BAKED BREAD,3,1.49,4.47,29/05/2024 16:20,771422883,30061-12107
3255088,PIZZA SLICES,2,3.99,7.98,29/05/2024 16:25,712228458,484-19399
8193171,AROMATHERAPY DIFFUSER,2,3.49,6.98,29/05/2024 16:30,710905908,8785-238824
8652766,SMART WATCH FITNESS TRACKER,3,32.99,98.97,29/05/2024 16:35,757722708,10468-100800
6618260,HIGH QUALITY COFFEE BEANS,2,1.79,3.58,29/05/2024 16:40,769411758,21321-211965
5114074,HANDMADE SOAP BAR,2,2.49,4.98,29/05/2024 16:45,720317658,32102-130344
2971325,TRAVEL BACKPACK,1,11.99,11.99,29/05/2024 16:50,719577258,18523-188468
4698345,LUXURY BATH BOMB SET,1,335.8,335.8,29/05/2024 16:55,717487983,374-88
2509423,EMERGENCY BLANKET,3,2.99,8.97,29/05/2024 17:00,768412608,12733-149006
3481893,SUNSCREEN SPF 50,2,1.99,3.98,29/05/2024 17:05,774437583,9794-94580
3941877,BLUE COAT RACK PARIS FASHION,1,22.29,22.29,29/05/2024 17:10,803205258,27684-248006
2597184,CHESS SET,1,27.99,27.99,29/05/2024 17:15,719100633,49404-268987
